BUYER_ZIP,TRANSACTION_DATE,DOSAGE_UNIT,Ingredient_Name
92395,12122011,300.0,OXYCODONE HYDROCHLORIDE
92395,12012011,300.0,OXYCODONE HYDROCHLORIDE
92395,1212012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,1302012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,1192012,100.0,OXYCODONE HYDROCHLORIDE
92395,1252012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,3292012,100.0,OXYCODONE HYDROCHLORIDE
92395,3312012,100.0,OXYCODONE HYDROCHLORIDE
92395,3142012,100.0,OXYCODONE HYDROCHLORIDE
92395,3302012,100.0,OXYCODONE HYDROCHLORIDE
92395,4072012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,4102012,100.0,OXYCODONE HYDROCHLORIDE
92395,4212012,200.0,OXYCODONE HYDROCHLORIDE
92395,4242012,200.0,OXYCODONE HYDROCHLORIDE
92395,4172012,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,4242012,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,4262012,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,4202012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,5312012,600.0,OXYCODONE HYDROCHLORIDE
92395,5052012,100.0,OXYCODONE HYDROCHLORIDE
92395,6152012,100.0,OXYCODONE HYDROCHLORIDE
92395,6052012,200.0,OXYCODONE HYDROCHLORIDE
92395,7062012,100.0,OXYCODONE HYDROCHLORIDE
92395,7192012,500.0,OXYCODONE HYDROCHLORIDE
92395,7052012,200.0,OXYCODONE HYDROCHLORIDE
92395,9272012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,9052012,100.0,OXYCODONE HYDROCHLORIDE
92395,9202012,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,9282012,100.0,OXYCODONE HYDROCHLORIDE
92395,9122012,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,10112012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,10202012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,10172012,300.0,OXYCODONE HYDROCHLORIDE
92395,10272012,100.0,OXYCODONE HYDROCHLORIDE
92395,10122012,100.0,OXYCODONE HYDROCHLORIDE
92395,10062012,200.0,OXYCODONE HYDROCHLORIDE
92395,11132012,500.0,OXYCODONE HYDROCHLORIDE
92395,11142012,100.0,OXYCODONE HYDROCHLORIDE
92395,11172012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92395,11192012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92065,1282006,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92065,4192006,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92683,2072009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92683,5052009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92683,10232009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92683,1052010,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92683,8262010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92335,5232006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92335,4032007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92335,6072007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92335,6252007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92335,6282007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,1162006,200.0,OXYCODONE HYDROCHLORIDE
92501,1092006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,2152006,300.0,OXYCODONE HYDROCHLORIDE
92501,3032006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,3162006,100.0,OXYCODONE HYDROCHLORIDE
92501,6212006,100.0,OXYCODONE HYDROCHLORIDE
92501,9192006,500.0,OXYCODONE HYDROCHLORIDE
92501,10192006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,12272006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,1122007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,2262007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,4172007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,4182007,100.0,OXYCODONE HYDROCHLORIDE
92501,6112007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,8102007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,8032007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,11202007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,3122008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,7222008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,8122008,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,9162008,100.0,OXYCODONE HYDROCHLORIDE
92501,1092009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,1212009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,4162009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,5072009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,5072009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,7282009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,7202009,100.0,OXYCODONE HYDROCHLORIDE
92501,8282009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,9012009,100.0,OXYCODONE HYDROCHLORIDE
92501,10022009,500.0,OXYCODONE HYDROCHLORIDE
92501,11032009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,1252010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,2262010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,2092010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,3192010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,4132010,200.0,OXYCODONE HYDROCHLORIDE
92501,5202010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,5142010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,6242010,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,8092010,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,8272010,300.0,OXYCODONE HYDROCHLORIDE
92501,8052010,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,8022010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,9132010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,9172010,200.0,OXYCODONE HYDROCHLORIDE
92501,9012010,100.0,OXYCODONE HYDROCHLORIDE
92501,11162010,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,11122010,100.0,OXYCODONE HYDROCHLORIDE
92501,12142010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,1072011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,1172011,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,2252011,100.0,OXYCODONE HYDROCHLORIDE
92501,3032011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,3022011,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,8022011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,9302011,500.0,OXYCODONE HYDROCHLORIDE
92501,9012011,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,9302011,100.0,OXYCODONE HYDROCHLORIDE
92501,12012011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,1202012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,3192012,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,4172012,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,4172012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,4042012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,6042012,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,10042012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,10112012,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92501,12122012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,2232006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,3252006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,3012007,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,6112007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,9052007,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,1142008,300.0,OXYCODONE HYDROCHLORIDE
92627,2122008,300.0,OXYCODONE HYDROCHLORIDE
92627,5032008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,5092008,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,10162008,100.0,OXYCODONE HYDROCHLORIDE
92627,10232008,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,7102009,200.0,OXYCODONE HYDROCHLORIDE
92627,1182010,600.0,OXYCODONE HYDROCHLORIDE
92627,3302010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,6182010,600.0,OXYCODONE HYDROCHLORIDE
92627,8142010,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,9282010,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,10212010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,2282011,100.0,OXYCODONE HYDROCHLORIDE
92627,9292011,100.0,OXYCODONE HYDROCHLORIDE
92627,10072011,2500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92627,12082011,200.0,OXYCODONE HYDROCHLORIDE
92627,2162012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,12142006,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,12182006,6000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,2102007,6000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,7072007,1200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,9192007,6000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,9052007,600.0,OXYCODONE HYDROCHLORIDE
92555,11192007,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,10082008,6000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,5072009,6000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,6042009,2400.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,12012009,500.0,OXYCODONE HYDROCHLORIDE
92555,3192010,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,7152010,300.0,OXYCODONE HYDROCHLORIDE
92555,11092010,600.0,OXYCODONE HYDROCHLORIDE
92555,1112011,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,6292011,500.0,OXYCODONE HYDROCHLORIDE
92555,8262011,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,8242011,1200.0,OXYCODONE HYDROCHLORIDE
92555,9092011,4000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,11252011,300.0,OXYCODONE HYDROCHLORIDE
92555,2102012,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,5152012,2500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92555,8092012,300.0,OXYCODONE HYDROCHLORIDE
92555,9292012,800.0,OXYCODONE HYDROCHLORIDE
92555,12182012,12000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,3242006,300.0,OXYCODONE HYDROCHLORIDE
92024,7122006,100.0,OXYCODONE HYDROCHLORIDE
92024,9152006,200.0,OXYCODONE HYDROCHLORIDE
92024,9292006,300.0,OXYCODONE HYDROCHLORIDE
92024,10072006,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,10112006,100.0,OXYCODONE HYDROCHLORIDE
92024,11102006,100.0,OXYCODONE HYDROCHLORIDE
92024,12212006,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,12022006,400.0,OXYCODONE HYDROCHLORIDE
92024,2212007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,10062007,200.0,OXYCODONE HYDROCHLORIDE
92024,1142008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,3312008,100.0,OXYCODONE HYDROCHLORIDE
92024,4172008,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,5222008,200.0,OXYCODONE HYDROCHLORIDE
92024,7022008,100.0,OXYCODONE HYDROCHLORIDE
92024,7252008,100.0,OXYCODONE HYDROCHLORIDE
92024,8042008,200.0,OXYCODONE HYDROCHLORIDE
92024,8082008,200.0,OXYCODONE HYDROCHLORIDE
92024,9252008,200.0,OXYCODONE HYDROCHLORIDE
92024,10142008,300.0,OXYCODONE HYDROCHLORIDE
92024,10022008,500.0,OXYCODONE HYDROCHLORIDE
92024,10282008,200.0,OXYCODONE HYDROCHLORIDE
92024,10062008,300.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,11212008,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,1232009,100.0,OXYCODONE HYDROCHLORIDE
92024,2072009,600.0,OXYCODONE HYDROCHLORIDE
92024,3242009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,4182009,100.0,OXYCODONE HYDROCHLORIDE
92024,6102009,100.0,OXYCODONE HYDROCHLORIDE
92024,6202009,100.0,OXYCODONE HYDROCHLORIDE
92024,7142009,200.0,OXYCODONE HYDROCHLORIDE
92024,8012009,100.0,OXYCODONE HYDROCHLORIDE
92024,8042009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,9092009,100.0,OXYCODONE HYDROCHLORIDE
92024,11112009,200.0,OXYCODONE HYDROCHLORIDE
92024,12022009,200.0,OXYCODONE HYDROCHLORIDE
92024,1292010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,2182010,100.0,OXYCODONE HYDROCHLORIDE
92024,2102010,200.0,OXYCODONE HYDROCHLORIDE
92024,4202010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,4082010,100.0,OXYCODONE HYDROCHLORIDE
92024,5152010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,6302010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,7172010,100.0,OXYCODONE HYDROCHLORIDE
92024,7292010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,7072010,100.0,OXYCODONE HYDROCHLORIDE
92024,8202010,100.0,OXYCODONE HYDROCHLORIDE
92024,1042011,200.0,OXYCODONE HYDROCHLORIDE
92024,2252011,900.0,OXYCODONE HYDROCHLORIDE
92024,4052011,300.0,OXYCODONE HYDROCHLORIDE
92024,4232011,300.0,OXYCODONE HYDROCHLORIDE
92024,5142011,100.0,OXYCODONE HYDROCHLORIDE
92024,7202011,600.0,OXYCODONE HYDROCHLORIDE
92024,8252011,100.0,OXYCODONE HYDROCHLORIDE
92024,9092011,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,11092011,100.0,OXYCODONE HYDROCHLORIDE
92024,11192011,200.0,OXYCODONE HYDROCHLORIDE
92024,12152011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,12082011,100.0,OXYCODONE HYDROCHLORIDE
92024,3092012,100.0,OXYCODONE HYDROCHLORIDE
92024,4172012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92024,5022012,100.0,OXYCODONE HYDROCHLORIDE
92584,9272006,200.0,OXYCODONE HYDROCHLORIDE
92584,12212006,200.0,OXYCODONE HYDROCHLORIDE
92584,10232007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,11072007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,11272007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,10142008,100.0,OXYCODONE HYDROCHLORIDE
92584,11062008,200.0,OXYCODONE HYDROCHLORIDE
92584,1272009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,1302009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,2242009,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,6182009,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,7242009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,7152009,300.0,OXYCODONE HYDROCHLORIDE
92584,8072009,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,8172009,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,10232009,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,2032010,100.0,OXYCODONE HYDROCHLORIDE
92584,5102010,100.0,OXYCODONE HYDROCHLORIDE
92584,11172010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,12142010,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,2042011,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,4052011,3000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,4082011,400.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,4192011,100.0,OXYCODONE HYDROCHLORIDE
92584,5022011,500.0,OXYCODONE HYDROCHLORIDE
92584,5052011,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,7122011,300.0,OXYCODONE HYDROCHLORIDE
92584,11222011,100.0,OXYCODONE HYDROCHLORIDE
92584,12092011,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,1312012,100.0,OXYCODONE HYDROCHLORIDE
92584,1122012,100.0,OXYCODONE HYDROCHLORIDE
92584,2022012,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92584,2072012,100.0,OXYCODONE HYDROCHLORIDE
92584,3232012,200.0,OXYCODONE HYDROCHLORIDE
91950,3302007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91950,11262008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90815,1132006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90815,1172006,100.0,OXYCODONE HYDROCHLORIDE
90815,3312006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90815,9072006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90815,12052008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90815,8312009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90815,10202010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90815,11012011,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90815,11142012,300.0,OXYCODONE HYDROCHLORIDE
92173,5312007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,6112007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,10152007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,1252008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,5162008,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,7182008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,8082008,400.0,OXYCODONE HYDROCHLORIDE
92173,6172009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,7072009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,10142009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,11112009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,12282009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,11022011,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,3082012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92173,9132012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,1212006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,2032006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,2062006,500.0,OXYCODONE HYDROCHLORIDE
90277,2152006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,4222006,200.0,OXYCODONE HYDROCHLORIDE
90277,4192006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,6132006,400.0,OXYCODONE HYDROCHLORIDE
90277,3262008,100.0,OXYCODONE HYDROCHLORIDE
90277,4292008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,5162008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,5222008,500.0,OXYCODONE HYDROCHLORIDE
90277,5012008,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,5222008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,6272008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,6112008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,6022008,300.0,OXYCODONE HYDROCHLORIDE
90277,9042008,200.0,OXYCODONE HYDROCHLORIDE
90277,9232008,500.0,OXYCODONE HYDROCHLORIDE
90277,10022008,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,11222008,200.0,OXYCODONE HYDROCHLORIDE
90277,11082008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,12312008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,12122008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,1022009,300.0,OXYCODONE HYDROCHLORIDE
90277,2172009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,2142009,100.0,OXYCODONE HYDROCHLORIDE
90277,2112009,100.0,OXYCODONE HYDROCHLORIDE
90277,3102009,100.0,OXYCODONE HYDROCHLORIDE
90277,3102009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,4292009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,4222009,200.0,OXYCODONE HYDROCHLORIDE
90277,4152009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,5022009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,5052009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,6192009,100.0,OXYCODONE HYDROCHLORIDE
90277,8202009,400.0,OXYCODONE HYDROCHLORIDE
90277,8192009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,9122009,100.0,OXYCODONE HYDROCHLORIDE
90277,10172009,200.0,OXYCODONE HYDROCHLORIDE
90277,11172009,300.0,OXYCODONE HYDROCHLORIDE
90277,11062009,100.0,OXYCODONE HYDROCHLORIDE
90277,11212009,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,12032009,100.0,OXYCODONE HYDROCHLORIDE
90277,12102009,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,1292010,100.0,OXYCODONE HYDROCHLORIDE
90277,1162010,100.0,OXYCODONE HYDROCHLORIDE
90277,1192010,400.0,OXYCODONE HYDROCHLORIDE
90277,2092010,200.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,2022010,200.0,OXYCODONE HYDROCHLORIDE
90277,3102010,700.0,OXYCODONE HYDROCHLORIDE
90277,3252010,200.0,OXYCODONE HYDROCHLORIDE
90277,3252010,500.0,OXYCODONE HYDROCHLORIDE
90277,5182010,100.0,OXYCODONE HYDROCHLORIDE
90277,5192010,100.0,OXYCODONE HYDROCHLORIDE
90277,6192010,100.0,OXYCODONE HYDROCHLORIDE
90277,7032010,300.0,OXYCODONE HYDROCHLORIDE
90277,7202010,200.0,OXYCODONE HYDROCHLORIDE
90277,7282010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90277,8272010,100.0,OXYCODONE HYDROCHLORIDE
90277,8282010,400.0,OXYCODONE HYDROCHLORIDE
92675,1102006,100.0,OXYCODONE HYDROCHLORIDE
92675,2082006,100.0,OXYCODONE HYDROCHLORIDE
92675,10212006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92675,1092007,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92675,10152007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92675,10092007,100.0,OXYCODONE HYDROCHLORIDE
92675,1292008,100.0,OXYCODONE HYDROCHLORIDE
92675,8282008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,2022006,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,10052006,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,4302007,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,9122007,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,10302007,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,2152008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,11072008,2000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,1142009,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,7142010,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,8132010,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,10012010,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,4192011,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,11252011,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,1252012,100.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,2142012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,2042012,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
90745,5102012,100.0,OXYCODONE HYDROCHLORIDE
90620,10242006,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
91932,2172006,1500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92843,3102008,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92843,3022009,1000.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92843,7252012,500.0,HYDROCODONE BITARTRATE HEMIPENTAHYDRATE
92506,2022006,600.0,OXYCODONE HYDROCHLORIDE
