Zip Code,Returns,AIG,,
94553,4215,568753,,
94553,881,288074,,
94555,"14,069","1,276,349",,
94555,3511,41907,,
94555,2336,85611,,
94555,1823,112772,,
94555,1592,138332,,
94555,3485,490916,,
94555,1322,406811,,
94556,"6,954","1,147,926",,
94556,1560,15172,,
94556,793,29148,,
94556,767,47667,,
94556,646,56423,,
94556,1644,236628,,
94556,1544,762888,,
94558,"30,763","2,144,066",,
94558,10285,137609,,
94558,7440,268856,,
94558,4475,275395,,
94558,2796,242607,,
94558,4219,576358,,
94558,1548,643241,,
94559,"12,532","690,156",,
94559,4634,64382,,
94559,3510,127106,,
94559,1734,105617,,
94559,1029,88805,,
94559,1259,168491,,
94559,366,135755,,
94560,"19,669","1,176,363",,
94560,6402,83702,,
94560,4754,173658,,
94560,3020,186174,,
94560,1970,170611,,
94560,2964,400590,,
94560,559,161628,,
94561,"15,251","873,820",,
94561,4990,63324,,
94561,3362,123913,,
94561,2419,149569,,
94561,1857,161187,,
94561,2421,317987,,
94561,202,57840,,
94563,"8,646","2,053,720",,
94563,1970,18457,,
94563,874,32555,,
94563,756,47329,,
94563,653,56963,,
94563,1925,281799,,
94563,2468,1616617,,
94564,"9,268","545,409",,
94564,2856,35931,,
94564,2144,79715,,
94564,1598,98053,,
94564,1053,91398,,
94564,1442,192031,,
94564,175,48281,,
94565,"36,595","1,591,081",,
94565,14946,196056,,
94565,10176,368399,,
94565,5333,325436,,
94565,3000,258045,,
94565,2890,374942,,
94565,250,68203,,
94566,"19,255","2,728,331",,
94566,4916,53581,,
94566,2694,98759,,
94566,2096,129996,,
94566,1751,152638,,
94566,4470,646223,,
94566,3328,1647134,,
94567,292,"99,518",,
94567,112,1481,,
94567,68,2422,,
94567,41,2513,,
94567,25,2237,,
94567,46,90865,,
94567,**,**,,
94568,"19,531","1,823,446",,
94568,4381,52666,,
94568,3134,116564,,
94568,2802,174440,,
94568,2360,205191,,
94568,5074,705224,,
94568,1780,569361,,
94571,"4,003","226,455",,
94571,1267,16514,,
94571,962,34982,,
94571,696,43207,,
94571,487,42231,,
94571,522,67273,,
94571,69,22248,,
94572,"3,890","201,123",,
94572,1409,17817,,
94572,939,34225,,
94572,613,37428,,
94572,419,36342,,
94572,475,60848,,
94572,35,14463,,
94574,"4,086","501,634",,
94574,1276,16527,,
94574,967,35167,,
94574,500,30745,,
94574,350,30005,,
94574,593,82624,,
94574,400,306566,,
94576,112,"8,963",,
94576,31,447,,
94576,81,8516,,
94576,**,**,,
94576,**,**,,
94576,**,**,,
94576,**,**,,
94577,"21,974","1,217,715",,
94577,7494,97883,,
94577,5914,216639,,
94577,3548,216860,,
94577,2085,180303,,
94577,2503,334438,,
94577,430,171592,,
94578,"17,317","737,756",,
94578,6942,91784,,
94578,5159,187955,,
94578,2677,163211,,
94578,1237,106491,,
94578,1181,153171,,
94578,121,35144,,
94579,"9,872","511,157",,
94579,3487,44688,,
94579,2490,91828,,
94579,1630,99903,,
94579,975,84123,,
94579,1149,150400,,
94579,141,40215,,
94580,"12,773","635,869",,
94580,4284,56037,,
94580,3402,124561,,
94580,2259,138699,,
94580,1362,118002,,
94580,1383,176740,,
94580,83,21830,,
94582,"14,682","2,058,159",,
94582,2567,27637,,
94582,1609,59269,,
94582,1382,85440,,
94582,1368,119305,,
94582,4544,669159,,
94582,3212,1097349,,
94583,"20,717","3,019,175",,
94583,4057,44947,,
94583,2582,95840,,
94583,2313,143974,,
94583,1987,173135,,
94583,5182,739425,,
94583,4596,1821854,,
94585,"12,324","634,570",,
94585,4079,53280,,
94585,3178,116540,,
94585,2181,134541,,
94585,1366,117954,,
94585,1423,182162,,
94585,97,30093,,
94586,552,"55,305",,
94586,145,1788,,
94586,109,4109,,
94586,78,4880,,
94586,60,5230,,
94586,106,14697,,
94586,54,24601,,
94587,"31,225","2,000,197",,
94587,10483,134005,,
94587,7281,265825,,
94587,4547,279494,,
94587,3001,260362,,
94587,4659,637698,,
94587,1254,422813,,
94588,"14,449","1,649,074",,
94588,3368,36885,,
94588,2067,76350,,
94588,1806,113267,,
94588,1617,141072,,
94588,3841,544228,,
94588,1750,737272,,
94589,"12,994","549,817",,
94589,5201,68239,,
94589,3796,138224,,
94589,2065,125518,,
94589,1045,90271,,
94589,818,105431,,
94589,69,22134,,
94590,"15,727","624,255",,
94590,7090,92785,,
94590,4434,160339,,
94590,2115,128443,,
94590,1027,88411,,
94590,964,124143,,
94590,97,30134,,
94591,"24,762","1,471,238",,
94591,7843,99913,,
94591,5794,212802,,
94591,4112,252893,,
94591,2635,228706,,
94591,3798,510546,,
94591,580,166378,,
94592,322,"26,165",,
94592,80,886,,
94592,58,2268,,
94592,51,3310,,
94592,40,3487,,
94592,70,9766,,
94592,23,6448,,
94595,"9,681","805,484",,
94595,2693,32161,,
94595,1902,70485,,
94595,1551,96146,,
94595,1049,90679,,
94595,1745,240908,,
94595,741,275105,,
94596,"11,146","2,442,659",,
94596,2942,35850,,
94596,2264,83424,,
94596,1654,101586,,
94596,1071,92630,,
94596,2006,280259,,
94596,1209,1848910,,
94597,"11,196","910,388",,
94597,2886,34416,,
94597,2218,83076,,
94597,1839,113762,,
94597,1256,108828,,
94597,2260,309644,,
94597,737,260662,,
94598,"13,148","1,579,843",,
94598,3061,31973,,
94598,1855,69133,,
94598,1632,101468,,
94598,1410,122928,,
94598,3289,464127,,
94598,1901,790214,,
94599,"1,648","118,756",,
94599,541,7396,,
94599,434,15578,,
94599,263,16120,,
94599,137,11860,,
94599,181,24647,,
94599,92,43155,,
94601,"19,463","626,801",,
94601,10098,134833,,
94601,5944,211097,,
94601,2050,123457,,
94601,745,63957,,
94601,572,72683,,
94601,54,20774,,
94602,"13,675","970,957",,
94602,4202,52307,,
94602,3151,116023,,
94602,2032,124777,,
94602,1299,112355,,
94602,2198,304940,,
94602,793,260555,,
94603,"13,319","435,005",,
94603,6536,89946,,
94603,4221,150901,,
94603,1665,100594,,
94603,553,47216,,
94603,322,40266,,
94603,22,6082,,
94605,"19,078","965,584",,
94605,7520,95971,,
94605,4706,171464,,
94605,2830,174498,,
94605,1585,136849,,
94605,2051,276053,,
94605,386,110749,,
94606,"16,573","581,329",,
94606,8212,106406,,
94606,4934,177905,,
94606,1971,119335,,
94606,714,61205,,
94606,648,85166,,
94606,94,31312,,
94607,"10,713","479,895",,
94607,5112,65009,,
94607,2626,94016,,
94607,1239,75305,,
94607,736,63662,,
94607,829,109472,,
94607,171,72431,,
94608,"14,025","739,292",,
94608,5413,69641,,
94608,3505,127484,,
94608,2077,127944,,
94608,1281,110877,,
94608,1452,193882,,
94608,297,109464,,
94609,"10,995","524,803",,
94609,4526,58559,,
94609,3082,111550,,
94609,1504,91422,,
94609,716,61593,,
94609,964,130826,,
94609,203,70853,,
94610,"16,955","1,395,782",,
94610,4517,56449,,
94610,4255,158274,,
94610,2976,182499,,
94610,1614,138848,,
94610,2256,309467,,
94610,1337,550245,,
94611,"19,662","2,798,444",,
94611,4764,53298,,
94611,3501,129898,,
94611,2554,157938,,
94611,1745,151588,,
94611,3770,537279,,
94611,3328,1768443,,
94612,"7,070","346,455",,
94612,2890,37940,,
94612,2056,74048,,
94612,1002,60939,,
94612,470,40374,,
94612,510,68466,,
94612,142,64688,,
94618,"8,513","1,197,371",,
94618,1722,19705,,
94618,1424,53361,,
94618,1091,67213,,
94618,908,78954,,
94618,1866,265862,,
94618,1502,712276,,
94619,"11,947","823,688",,
94619,3974,51163,,
94619,2821,103979,,
94619,1792,110021,,
94619,1104,94921,,
94619,1717,235173,,
94619,539,228431,,
94621,"11,589","332,319",,
94621,6505,86193,,
94621,3426,121295,,
94621,1191,71612,,
94621,314,26805,,
94621,153,26414,,
94621,**,**,,
94702,"8,308","467,418",,
94702,2855,35902,,
94702,2018,73697,,
94702,1334,81643,,
94702,796,68990,,
94702,1103,148574,,
94702,202,58612,,
94703,"9,508","526,022",,
94703,3582,44051,,
94703,2398,85750,,
94703,1272,78345,,
94703,818,70612,,
94703,1136,154070,,
94703,302,93194,,
94704,"5,254","236,001",,
94704,2601,29192,,
94704,1301,46693,,
94704,548,33485,,
94704,318,27488,,
94704,347,46681,,
94704,139,52462,,
94705,"7,057","942,453",,
94705,2056,23479,,
94705,1265,46437,,
94705,870,54255,,
94705,632,54625,,
94705,1202,169150,,
94705,1032,594507,,
94706,"8,748","637,447",,
94706,2520,29333,,
94706,1779,65562,,
94706,1383,85116,,
94706,923,80140,,
94706,1699,235492,,
94706,444,141804,,
94707,"6,738","998,535",,
94707,1523,16586,,
94707,959,35234,,
94707,750,46500,,
94707,656,57103,,
94707,1610,228267,,
94707,1240,614845,,
94708,"5,776","809,323",,
94708,1244,13391,,
94708,765,28336,,
94708,639,39589,,
94708,521,45502,,
94708,1488,213869,,
94708,1119,468636,,
94709,"5,132","321,605",,
94709,1924,23161,,
94709,1308,46670,,
94709,663,41029,,
94709,394,34319,,
94709,624,85268,,
94709,219,91158,,
94710,"3,513","192,305",,
94710,1417,18148,,
94710,911,32788,,
94710,467,28779,,
94710,280,24064,,
94710,351,47132,,
94710,87,41394,,
94801,"11,016","631,787",,
94801,5256,70516,,
94801,3282,116857,,
94801,1284,77551,,
94801,526,45201,,
94801,522,69770,,
94801,146,251892,,
94803,"11,599","682,031",,
94803,3742,46465,,
94803,2739,100406,,
94803,1901,117208,,
94803,1203,104454,,
94803,1703,227766,,
94803,311,85732,,
94804,"16,913","727,331",,
94804,6857,90345,,
94804,4932,179021,,
94804,2579,157421,,
94804,1224,105773,,
94804,1179,153985,,
94804,142,40786,,
94805,"6,422","337,365",,
94805,2215,28714,,
94805,1676,61953,,
94805,1074,65773,,
94805,628,54310,,
94805,720,93846,,
94805,109,32769,,
94806,"25,040","1,038,062",,
94806,10090,134817,,
94806,7600,275689,,
94806,3858,235237,,
94806,1831,157619,,
94806,1522,196305,,
94806,139,38395,,
94901,"18,264","1,763,846",,
94901,6545,82615,,
94901,3975,143202,,
94901,2016,124563,,
94901,1333,115210,,
94901,2572,361917,,
94901,1823,936339,,
94903,"14,072","1,295,448",,
94903,3987,46851,,
94903,2598,95263,,
94903,1905,118189,,
94903,1474,128268,,
94903,2789,389158,,
94903,1319,517719,,
94904,"5,951","1,210,988",,
94904,1461,15702,,
94904,889,32841,,
94904,727,45190,,
94904,553,48063,,
94904,1030,147560,,
94904,1291,921632,,
94920,"5,971","2,025,924",,
94920,1350,13499,,
94920,703,25698,,
94920,554,34475,,
94920,479,41658,,
94920,1072,155605,,
94920,1813,1754989,,
94922,217,"14,295",,
94922,93,1182,,
94922,52,1856,,
94922,42,3060,,
94922,**,**,,
94922,30,8197,,
94922,**,**,,
94923,672,"50,904",,
94923,201,2448,,
94923,149,5488,,
94923,99,6034,,
94923,57,4952,,
94923,118,16412,,
94923,48,15570,,
94924,695,"38,814",,
94924,306,3457,,
94924,164,5911,,
94924,81,4980,,
94924,41,3509,,
94924,75,10473,,
94924,28,10484,,
94925,"4,428","612,597",,
94925,1095,11653,,
94925,718,26286,,
94925,508,31639,,
94925,411,35690,,
94925,945,137083,,
94925,751,370246,,
94928,"18,033","890,177",,
94928,6700,84583,,
94928,4640,168554,,
94928,2758,169529,,
94928,1800,155675,,
94928,1938,252728,,
94928,197,59108,,
94930,"4,029","319,932",,
94930,1185,14121,,
94930,794,28931,,
94930,553,33955,,
94930,418,36312,,
94930,814,112916,,
94930,265,93697,,
94931,"4,342","235,994",,
94931,1500,19079,,
94931,1082,39619,,
94931,704,43455,,
94931,432,37424,,
94931,546,72784,,
94931,78,23633,,
94937,488,"41,649",,
94937,167,2063,,
94937,116,4191,,
94937,54,3344,,
94937,45,3825,,
94937,72,9972,,
94937,34,18254,,
94939,"3,412","727,671",,
94939,775,8183,,
94939,541,20273,,
94939,461,28613,,
94939,349,30249,,
94939,618,86779,,
94939,668,553574,,
94941,"14,443","2,835,738",,
94941,3491,37256,,
94941,2149,79012,,
94941,1643,101916,,
94941,1270,110687,,
94941,2778,395255,,
94941,3112,2111612,,
94945,"8,290","733,525",,
94945,2461,28437,,
94945,1587,57910,,
94945,1123,69589,,
94945,828,71837,,
94945,1617,223755,,
94945,674,281997,,
94946,295,"57,817",,
94946,94,1025,,
94946,44,1606,,
94946,24,1467,,
94946,26,2234,,
94946,48,6980,,
94946,59,44505,,
94947,"11,282","882,140",,
94947,3350,39538,,
94947,2338,86345,,
94947,1614,99196,,
94947,1157,100283,,
94947,2106,289759,,
94947,717,267019,,
94949,"8,183","701,880",,
94949,2515,30905,,
94949,1623,59559,,
94949,1094,67034,,
94949,742,64609,,
94949,1484,207924,,
94949,725,271849,,
94951,"2,044","141,704",,
94951,695,8761,,
94951,455,16746,,
94951,271,16738,,
94951,214,18548,,
94951,300,40840,,
94951,109,40071,,
94952,"14,754","1,064,684",,
94952,4766,59704,,
94952,3490,126717,,
94952,2067,127013,,
94952,1473,127376,,
94952,2227,301083,,
94952,731,322791,,
94954,"17,088","1,087,008",,
94954,5477,68228,,
94954,3817,139190,,
94954,2524,156943,,
94954,1906,165470,,
94954,2828,382927,,
94954,536,174250,,
94956,876,"61,828",,
94956,337,4225,,
94956,213,7755,,
94956,116,7190,,
94956,67,5809,,
94956,96,13072,,
94956,47,23777,,
94960,"6,953","883,474",,
94960,1869,19976,,
94960,1047,38584,,
94960,913,56691,,
94960,575,50028,,
94960,1478,209497,,
94960,1071,508698,,
94965,"7,679","775,048",,
94965,3461,28196,,
94965,1046,38403,,
94965,717,44044,,
94965,588,51061,,
94965,1113,156424,,
94965,754,456920,,
95003,"10,746","975,522",,
95003,3131,37035,,
95003,1970,73067,,
95003,1486,92061,,
95003,1195,104053,,
95003,2100,291309,,
95003,864,377997,,
95004,"1,820","112,985",,
95004,585,7185,,
95004,425,15680,,
95004,276,16914,,
95004,190,16428,,
95004,275,36529,,
95004,69,20249,,
95005,"2,920","200,447",,
95005,964,11277,,
95005,577,20924,,
95005,394,24305,,
95005,306,26490,,
95005,560,76791,,
95005,119,40660,,
95006,"4,119","327,477",,
95006,1216,14762,,
95006,795,29137,,
95006,560,34873,,
95006,485,42294,,
95006,852,116877,,
95006,211,89534,,
95008,"21,859","1,874,396",,
95008,6304,77671,,
95008,4350,159193,,
95008,3127,193452,,
95008,2202,190851,,
95008,4045,565741,,
95008,1831,687488,,
95010,"5,193","304,223",,
95010,1825,22866,,
95010,1294,47835,,
95010,814,50116,,
95010,498,42921,,
95010,579,77421,,
95010,183,63064,,
95012,"4,836","162,696",,
95012,2588,37252,,
95012,1376,48865,,
95012,491,29584,,
95012,196,16696,,
95012,159,20530,,
95012,26,9769,,
95014,"24,852","3,724,620",,
95014,5582,57248,,
95014,2851,105069,,
95014,2504,155468,,
95014,2301,201071,,
95014,6414,922901,,
95014,5200,2282863,,
95017,405,"38,933",,
95017,181,2401,,
95017,98,3457,,
95017,46,2849,,
95017,37,3273,,
95017,43,26953,,
95017,**,**,,
95018,"3,639","229,589",,
95018,1187,13844,,
95018,773,28466,,
95018,563,35017,,
95018,420,36435,,
95018,581,78041,,
95018,115,37786,,
95019,"3,750","132,247",,
95019,1979,28123,,
95019,1095,38958,,
95019,384,23178,,
95019,155,13189,,
95019,108,13669,,
95019,29,15130,,
95020,"23,288","1,551,097",,
95020,8844,115066,,
95020,4951,177200,,
95020,2775,170939,,
95020,1979,171629,,
95020,3581,494665,,
95020,1158,421598,,
95023,"19,456","1,105,255",,
95023,7506,98842,,
95023,4458,160194,,
95023,2713,166983,,
95023,1724,149485,,
95023,2591,344983,,
95023,464,184768,,
95030,"6,266","1,932,065",,
95030,1445,14687,,
95030,697,26092,,
95030,614,38213,,
95030,506,43798,,
95030,1161,168336,,
95030,1843,1640939,,
95032,"12,247","2,319,966",,
95032,2818,30793,,
95032,1696,62760,,
95032,1451,90405,,
95032,1113,96476,,
95032,2579,372847,,
95032,2590,1666685,,
95033,"4,012","552,488",,
95033,1049,11733,,
95033,552,20500,,
95033,399,24637,,
95033,364,31720,,
95033,933,134861,,
95033,715,329037,,
95035,"29,612","2,173,252",,
95035,8985,111570,,
95035,6369,232013,,
95035,4136,255760,,
95035,3041,264309,,
95035,5318,735231,,
95035,1763,574369,,
95037,"19,426","1,778,785",,
95037,5957,73813,,
95037,3517,127421,,
95037,2294,140985,,
95037,1785,155580,,
95037,3894,550387,,
95037,1979,730599,,
95039,756,"34,428",,
95039,326,4742,,
95039,214,7624,,
95039,105,6480,,
95039,43,3674,,
95039,68,11908,,
95039,**,**,,
95043,271,"14,270",,
95043,106,1345,,
95043,71,2622,,
95043,44,2701,,
95043,21,1809,,
95043,29,5793,,
95043,**,**,,
95045,"1,866","114,410",,
95045,701,9224,,
95045,451,16402,,
95045,242,14945,,
95045,145,12623,,
95045,248,34211,,
95045,79,27005,,
95046,"3,078","233,333",,
95046,1209,16113,,
95046,699,24822,,
95046,344,21172,,
95046,241,21003,,
95046,379,52820,,
95046,206,97403,,
95050,"16,600","1,154,727",,
95050,5122,65973,,
95050,3784,138665,,
95050,2452,151046,,
95050,1606,138902,,
95050,2797,384226,,
95050,839,275915,,
95051,"25,814","2,112,684",,
95051,6898,85490,,
95051,5021,184540,,
95051,3745,231178,,
95051,2900,251479,,
95051,5346,740904,,
95051,1904,619093,,
95054,"11,882","1,285,407",,
95054,2907,37391,,
95054,1923,69486,,
95054,1297,80130,,
95054,1234,107811,,
95054,2838,400507,,
95054,1683,590082,,
95060,"18,743","1,460,873",,
95060,7308,89817,,
95060,3974,143021,,
95060,2236,138051,,
95060,1582,137260,,
95060,2540,352032,,
95060,1103,600692,,
95062,"16,576","949,481",,
95062,6346,80981,,
95062,4106,149631,,
95062,2229,136475,,
95062,1448,125274,,
95062,1933,263795,,
95062,514,193325,,
95064,514,"25,771",,
95064,248,2591,,
95064,83,3003,,
95064,59,3699,,
95064,35,3099,,
95064,89,13379,,
95064,**,**,,
95065,"3,692","285,352",,
95065,1203,14868,,
95065,711,25584,,
95065,513,31798,,
95065,348,30362,,
95065,670,92500,,
95065,247,90240,,
95066,"6,546","650,569",,
95066,1861,21202,,
95066,1115,41058,,
95066,829,51631,,
95066,658,57298,,
95066,1403,196796,,
95066,680,282584,,
95070,"14,867","3,746,136",,
95070,3572,33293,,
95070,1526,56082,,
95070,1250,77969,,
95070,1158,101201,,
95070,2962,431085,,
95070,4399,3046506,,
95073,"5,417","408,172",,
95073,1919,23152,,
95073,1181,42982,,
95073,736,45745,,
95073,451,38966,,
95073,790,109143,,
95073,340,148184,,
95075,294,"21,334",,
95075,96,1053,,
95075,65,2304,,
95075,35,2173,,
95075,36,3098,,
95075,40,5844,,
95075,22,6862,,
95076,"35,274","1,478,767",,
95076,17875,251997,,
95076,9135,323099,,
95076,3731,227165,,
95076,1955,168342,,
95076,2060,274810,,
95076,518,233354,,
95110,"7,977","439,984",,
95110,2977,40613,,
95110,2202,79061,,
95110,1110,67961,,
95110,674,58483,,
95110,814,109501,,
95110,200,84365,,
95111,"23,963","981,344",,
95111,10594,140173,,
95111,6848,243527,,
95111,3101,188868,,
95111,1579,135786,,
95111,1631,214257,,
95111,210,58733,,
95112,"21,694","1,058,312",,
95112,9367,120656,,
95112,5636,201141,,
95112,2690,164625,,
95112,1529,132469,,
95112,1954,262905,,
95112,518,176516,,
95113,994,"93,407",,
95113,363,4581,,
95113,209,7465,,
95113,126,7673,,
95113,85,7322,,
95113,133,18212,,
95113,78,48154,,
95116,"19,825","698,682",,
95116,9550,131815,,
95116,6144,216280,,
95116,2275,137381,,
95116,1005,86125,,
95116,752,96369,,
95116,99,30712,,
95117,"13,130","785,296",,
95117,4926,66092,,
95117,3341,120012,,
95117,1659,101449,,
95117,1027,89068,,
95117,1589,220388,,
95117,588,188287,,
95118,"14,472","1,117,110",,
95118,4261,53751,,
95118,2905,105481,,
95118,1958,120927,,
95118,1440,125325,,
95118,2932,408794,,
95118,976,302832,,
95119,"4,553","343,989",,
95119,1293,15913,,
95119,852,31324,,
95119,616,38383,,
95119,507,44058,,
95119,1036,144308,,
95119,249,70003,,
